row	family	params	carrier	laws_satisfied
3575	twist/M3^k	base3#667 k=2 shifts=(0,0)	finite:9	8
3576	twist/M3^k	base3#668 k=2 shifts=(0,0)	finite:9	10
3577	twist/M3^k	base3#669 k=2 shifts=(0,0)	finite:9	11
3578	twist/M3^k	base3#670 k=2 shifts=(0,0)	finite:9	15
3579	twist/M3^k	base3#672 k=2 shifts=(0,0)	finite:9	37
3580	twist/M3^k	base3#674 k=2 shifts=(0,0)	finite:9	4
3581	twist/M3^k	base3#676 k=2 shifts=(0,0)	finite:9	5
3582	twist/M3^k	base3#677 k=2 shifts=(0,0)	finite:9	7
3583	twist/M3^k	base3#680 k=2 shifts=(0,0)	finite:9	7
3584	twist/M3^k	base3#681 k=2 shifts=(0,0)	finite:9	10
3585	twist/M3^k	base3#683 k=2 shifts=(0,0)	finite:9	12
3586	twist/M3^k	base3#684 k=2 shifts=(0,0)	finite:9	5
3587	twist/M3^k	base3#686 k=2 shifts=(0,0)	finite:9	5
3588	twist/M3^k	base3#687 k=2 shifts=(0,0)	finite:9	7
3589	twist/M3^k	base3#688 k=2 shifts=(0,0)	finite:9	8
3590	twist/M3^k	base3#689 k=2 shifts=(0,0)	finite:9	7
3591	twist/M3^k	base3#691 k=2 shifts=(0,0)	finite:9	4
3592	twist/M3^k	base3#692 k=2 shifts=(0,0)	finite:9	14
3593	twist/M3^k	base3#693 k=2 shifts=(0,0)	finite:9	4
3594	twist/M3^k	base3#695 k=2 shifts=(0,0)	finite:9	116
3595	twist/M3^k	base3#695 k=2 shifts=(1,1)	finite:9	110
3596	twist/M3^k	base3#696 k=2 shifts=(0,0)	finite:9	6
3597	twist/M3^k	base3#699 k=2 shifts=(0,0)	finite:9	27
3598	twist/M3^k	base3#701 k=2 shifts=(0,0)	finite:9	27
3599	twist/M3^k	base3#702 k=2 shifts=(0,0)	finite:9	4
3600	twist/M3^k	base3#703 k=2 shifts=(0,0)	finite:9	62
3601	twist/M3^k	base3#704 k=2 shifts=(0,0)	finite:9	54
3602	twist/M3^k	base3#705 k=2 shifts=(0,0)	finite:9	27
3603	twist/M3^k	base3#706 k=2 shifts=(0,0)	finite:9	45
3604	twist/M3^k	base3#708 k=2 shifts=(0,0)	finite:9	19
3605	twist/M3^k	base3#709 k=2 shifts=(0,0)	finite:9	59
3606	twist/M3^k	base3#710 k=2 shifts=(0,0)	finite:9	59
3607	twist/M3^k	base3#710 k=2 shifts=(1,1)	finite:9	56
3608	twist/M3^k	base3#711 k=2 shifts=(0,0)	finite:9	6
3609	twist/M3^k	base3#712 k=2 shifts=(0,0)	finite:9	8
3610	twist/M3^k	base3#714 k=2 shifts=(0,0)	finite:9	4
3611	twist/M3^k	base3#719 k=2 shifts=(0,0)	finite:9	4
3612	twist/M3^k	base3#720 k=2 shifts=(0,0)	finite:9	65
3613	twist/M3^k	base3#721 k=2 shifts=(0,0)	finite:9	5
3614	twist/M3^k	base3#722 k=2 shifts=(0,0)	finite:9	9
3615	twist/M3^k	base3#723 k=2 shifts=(0,0)	finite:9	19
3616	twist/M3^k	base3#724 k=2 shifts=(0,0)	finite:9	15
3617	twist/M3^k	base3#725 k=2 shifts=(0,0)	finite:9	4
3618	twist/M3^k	base3#730 k=2 shifts=(0,0)	finite:9	5
3619	twist/M3^k	base3#731 k=2 shifts=(0,0)	finite:9	9
3620	twist/M3^k	base3#732 k=2 shifts=(0,0)	finite:9	11
3621	twist/M3^k	base3#736 k=2 shifts=(0,0)	finite:9	4
3622	twist/M3^k	base3#740 k=2 shifts=(0,0)	finite:9	5
3623	twist/M3^k	base3#743 k=2 shifts=(0,0)	finite:9	91
3624	twist/M3^k	base3#744 k=2 shifts=(0,0)	finite:9	5
3625	twist/M3^k	base3#745 k=2 shifts=(0,0)	finite:9	24
3626	twist/M3^k	base3#745 k=2 shifts=(1,0)	finite:9	11
3627	twist/M3^k	base3#748 k=2 shifts=(0,0)	finite:9	36
3628	twist/M3^k	base3#748 k=2 shifts=(1,0)	finite:9	13
3629	twist/M3^k	base3#749 k=2 shifts=(0,0)	finite:9	22
3630	twist/M3^k	base3#750 k=2 shifts=(0,0)	finite:9	23
3631	twist/M3^k	base3#751 k=2 shifts=(0,0)	finite:9	43
3632	twist/M3^k	base3#751 k=2 shifts=(1,0)	finite:9	13
3633	twist/M3^k	base3#752 k=2 shifts=(0,0)	finite:9	5
3634	twist/M3^k	base3#753 k=2 shifts=(0,0)	finite:9	92
3635	twist/M3^k	base3#753 k=2 shifts=(1,0)	finite:9	7
3636	twist/M3^k	base3#754 k=2 shifts=(0,0)	finite:9	54
3637	twist/M3^k	base3#755 k=2 shifts=(0,0)	finite:9	10
3638	twist/M3^k	base3#758 k=2 shifts=(0,0)	finite:9	23
3639	twist/M3^k	base3#761 k=2 shifts=(0,0)	finite:9	62
3640	twist/M3^k	base3#762 k=2 shifts=(0,0)	finite:9	96
3641	twist/M3^k	base3#762 k=2 shifts=(1,0)	finite:9	22
3642	twist/M3^k	base3#763 k=2 shifts=(0,0)	finite:9	7
3643	twist/M3^k	base3#764 k=2 shifts=(0,0)	finite:9	9
3644	twist/M3^k	base3#766 k=2 shifts=(0,0)	finite:9	36
3645	twist/M3^k	base3#766 k=2 shifts=(1,0)	finite:9	10
3646	twist/M3^k	base3#767 k=2 shifts=(0,0)	finite:9	4
3647	twist/M3^k	base3#768 k=2 shifts=(0,0)	finite:9	25
3648	twist/M3^k	base3#769 k=2 shifts=(0,0)	finite:9	6
3649	twist/M3^k	base3#770 k=2 shifts=(0,0)	finite:9	63
3650	twist/M3^k	base3#770 k=2 shifts=(0,1)	finite:9	5
3651	twist/M3^k	base3#770 k=2 shifts=(1,1)	finite:9	55
3652	twist/M3^k	base3#771 k=2 shifts=(0,0)	finite:9	3
3653	twist/M3^k	base3#772 k=2 shifts=(0,0)	finite:9	32
3654	twist/M3^k	base3#773 k=2 shifts=(0,0)	finite:9	6
3655	twist/M3^k	base3#774 k=2 shifts=(0,0)	finite:9	83
3656	twist/M3^k	base3#775 k=2 shifts=(0,0)	finite:9	7
3657	twist/M3^k	base3#776 k=2 shifts=(0,0)	finite:9	8
3658	twist/M3^k	base3#777 k=2 shifts=(0,0)	finite:9	8
3659	twist/M3^k	base3#778 k=2 shifts=(0,0)	finite:9	38
3660	twist/M3^k	base3#778 k=2 shifts=(1,0)	finite:9	18
3661	twist/M3^k	base3#779 k=2 shifts=(0,0)	finite:9	18
3662	twist/M3^k	base3#780 k=2 shifts=(0,0)	finite:9	33
3663	twist/M3^k	base3#780 k=2 shifts=(1,0)	finite:9	18
3664	twist/M3^k	base3#780 k=2 shifts=(1,1)	finite:9	5
3665	twist/M3^k	base3#781 k=2 shifts=(0,0)	finite:9	25
3666	twist/M3^k	base3#782 k=2 shifts=(0,0)	finite:9	21
3667	twist/M3^k	base3#783 k=2 shifts=(0,0)	finite:9	29
3668	twist/M3^k	base3#784 k=2 shifts=(0,0)	finite:9	6
3669	twist/M3^k	base3#785 k=2 shifts=(0,0)	finite:9	4
3670	twist/M3^k	base3#786 k=2 shifts=(0,0)	finite:9	13
3671	twist/M3^k	base3#787 k=2 shifts=(0,0)	finite:9	4
3672	twist/M3^k	base3#788 k=2 shifts=(0,0)	finite:9	4
3673	twist/M3^k	base3#789 k=2 shifts=(0,0)	finite:9	15
3674	twist/M3^k	base3#789 k=2 shifts=(1,0)	finite:9	10
3675	twist/M3^k	base3#790 k=2 shifts=(0,0)	finite:9	13
3676	twist/M3^k	base3#791 k=2 shifts=(0,0)	finite:9	7
3677	twist/M3^k	base3#792 k=2 shifts=(0,0)	finite:9	14
3678	twist/M3^k	base3#793 k=2 shifts=(0,0)	finite:9	12
3679	twist/M3^k	base3#794 k=2 shifts=(0,0)	finite:9	32
3680	twist/M3^k	base3#795 k=2 shifts=(0,0)	finite:9	13
3681	twist/M3^k	base3#795 k=2 shifts=(1,0)	finite:9	12
3682	twist/M3^k	base3#797 k=2 shifts=(0,0)	finite:9	11
3683	twist/M3^k	base3#800 k=2 shifts=(0,0)	finite:9	5
3684	twist/M3^k	base3#801 k=2 shifts=(0,0)	finite:9	16
3685	twist/M3^k	base3#803 k=2 shifts=(0,0)	finite:9	14
3686	twist/M3^k	base3#805 k=2 shifts=(0,0)	finite:9	9
3687	twist/M3^k	base3#806 k=2 shifts=(0,0)	finite:9	19
3688	twist/M3^k	base3#809 k=2 shifts=(0,0)	finite:9	28
3689	twist/M3^k	base3#809 k=2 shifts=(1,0)	finite:9	8
3690	twist/M3^k	base3#811 k=2 shifts=(0,0)	finite:9	123
3691	twist/M3^k	base3#811 k=2 shifts=(0,1)	finite:9	11
3692	twist/M3^k	base3#811 k=3 shifts=(0,1)	finite:27	6
3693	twist/M3^k	base3#812 k=2 shifts=(0,0)	finite:9	14
3694	twist/M3^k	base3#813 k=2 shifts=(0,0)	finite:9	33
3695	twist/M3^k	base3#814 k=2 shifts=(0,0)	finite:9	7
3696	twist/M3^k	base3#817 k=2 shifts=(0,0)	finite:9	44
3697	twist/M3^k	base3#818 k=2 shifts=(0,0)	finite:9	12
3698	twist/M3^k	base3#819 k=2 shifts=(0,0)	finite:9	73
3699	twist/M3^k	base3#820 k=2 shifts=(0,0)	finite:9	217
3700	twist/M3^k	base3#820 k=2 shifts=(0,1)	finite:9	20
3701	twist/M3^k	base3#820 k=2 shifts=(1,1)	finite:9	66
3702	twist/M3^k	base3#821 k=2 shifts=(0,0)	finite:9	61
3703	twist/M3^k	base3#821 k=2 shifts=(0,1)	finite:9	16
3704	twist/M3^k	base3#821 k=2 shifts=(1,1)	finite:9	13
3705	twist/M3^k	base3#821 k=3 shifts=(1,1)	finite:27	10
3706	twist/M3^k	base3#822 k=2 shifts=(0,0)	finite:9	76
3707	twist/M3^k	base3#823 k=2 shifts=(0,0)	finite:9	76
3708	twist/M3^k	base3#824 k=2 shifts=(0,0)	finite:9	70
3709	twist/M3^k	base3#825 k=2 shifts=(0,0)	finite:9	75
3710	twist/M3^k	base3#826 k=2 shifts=(0,0)	finite:9	158
3711	twist/M3^k	base3#826 k=3 shifts=(1,2)	finite:27	5
3712	twist/M3^k	base3#827 k=2 shifts=(0,0)	finite:9	5
3713	twist/M3^k	base3#831 k=2 shifts=(0,0)	finite:9	27
3714	twist/M3^k	base3#832 k=2 shifts=(0,0)	finite:9	26
3715	twist/M3^k	base3#832 k=2 shifts=(0,1)	finite:9	9
3716	twist/M3^k	base3#833 k=2 shifts=(0,0)	finite:9	15
3717	twist/M3^k	base3#834 k=2 shifts=(0,0)	finite:9	36
3718	twist/M3^k	base3#835 k=2 shifts=(0,0)	finite:9	26
3719	twist/M3^k	base3#835 k=2 shifts=(0,1)	finite:9	8
3720	twist/M3^k	base3#836 k=2 shifts=(0,0)	finite:9	26
3721	twist/M3^k	base3#837 k=2 shifts=(0,0)	finite:9	48
3722	twist/M3^k	base3#837 k=2 shifts=(1,0)	finite:9	5
3723	twist/M3^k	base3#838 k=2 shifts=(0,0)	finite:9	4
3724	twist/M3^k	base3#840 k=2 shifts=(0,0)	finite:9	6
3725	twist/M3^k	base3#843 k=2 shifts=(0,0)	finite:9	11
3726	twist/M3^k	base3#844 k=2 shifts=(0,0)	finite:9	14
3727	twist/M3^k	base3#846 k=2 shifts=(0,0)	finite:9	21
3728	twist/M3^k	base3#847 k=2 shifts=(0,0)	finite:9	5
3729	twist/M3^k	base3#848 k=2 shifts=(0,0)	finite:9	11
3730	twist/M3^k	base3#849 k=2 shifts=(0,0)	finite:9	9
3731	twist/M3^k	base3#850 k=2 shifts=(0,0)	finite:9	6
3732	twist/M3^k	base3#851 k=2 shifts=(0,0)	finite:9	19
3733	twist/M3^k	base3#853 k=2 shifts=(0,0)	finite:9	5
3734	twist/M3^k	base3#855 k=2 shifts=(0,0)	finite:9	8
3735	twist/M3^k	base3#856 k=2 shifts=(0,0)	finite:9	21
3736	twist/M3^k	base3#857 k=2 shifts=(0,0)	finite:9	70
3737	twist/M3^k	base3#858 k=2 shifts=(0,0)	finite:9	8
3738	twist/M3^k	base3#859 k=2 shifts=(0,0)	finite:9	27
3739	twist/M3^k	base3#860 k=2 shifts=(0,0)	finite:9	4
3740	twist/M3^k	base3#863 k=2 shifts=(0,0)	finite:9	53
3741	twist/M3^k	base3#864 k=2 shifts=(0,0)	finite:9	22
3742	twist/M3^k	base3#865 k=2 shifts=(0,0)	finite:9	75
3743	twist/M3^k	base3#865 k=2 shifts=(1,0)	finite:9	5
3744	twist/M3^k	base3#866 k=2 shifts=(0,0)	finite:9	148
3745	twist/M3^k	base3#866 k=2 shifts=(0,1)	finite:9	7
3746	twist/M3^k	base3#867 k=2 shifts=(0,0)	finite:9	62
3747	twist/M3^k	base3#868 k=2 shifts=(0,0)	finite:9	59
3748	twist/M3^k	base3#869 k=2 shifts=(0,0)	finite:9	65
3749	twist/M3^k	base3#870 k=2 shifts=(0,0)	finite:9	75
3750	twist/M3^k	base3#870 k=2 shifts=(0,1)	finite:9	5
3751	twist/M3^k	base3#871 k=2 shifts=(0,0)	finite:9	207
3752	twist/M3^k	base3#871 k=2 shifts=(0,1)	finite:9	12
3753	twist/M3^k	base3#871 k=2 shifts=(1,0)	finite:9	12
3754	twist/M3^k	base3#876 k=2 shifts=(0,0)	finite:9	23
3755	twist/M3^k	base3#877 k=2 shifts=(0,0)	finite:9	24
3756	twist/M3^k	base3#877 k=2 shifts=(0,1)	finite:9	11
3757	twist/M3^k	base3#878 k=2 shifts=(0,0)	finite:9	15
3758	twist/M3^k	base3#879 k=2 shifts=(0,0)	finite:9	59
3759	twist/M3^k	base3#880 k=2 shifts=(0,0)	finite:9	13
3760	twist/M3^k	base3#881 k=2 shifts=(0,0)	finite:9	18
3761	twist/M3^k	base3#881 k=2 shifts=(0,1)	finite:9	7
3762	twist/M3^k	base3#882 k=2 shifts=(0,0)	finite:9	9
3763	twist/M3^k	base3#886 k=2 shifts=(0,0)	finite:9	68
3764	twist/M3^k	base3#887 k=3 shifts=(1,1)	finite:27	22
3765	twist/M3^k	base3#888 k=2 shifts=(0,0)	finite:9	79
3766	twist/M3^k	base3#888 k=2 shifts=(1,1)	finite:9	3
3767	twist/M3^k	base3#889 k=2 shifts=(0,0)	finite:9	11
3768	twist/M3^k	base3#891 k=2 shifts=(0,0)	finite:9	79
3769	twist/M3^k	base3#891 k=2 shifts=(1,1)	finite:9	3
3770	twist/M3^k	base3#892 k=2 shifts=(0,0)	finite:9	12
3771	twist/M3^k	base3#893 k=2 shifts=(0,0)	finite:9	10
3772	twist/M3^k	base3#894 k=2 shifts=(0,0)	finite:9	13
3773	twist/M3^k	base3#895 k=2 shifts=(0,0)	finite:9	43
3774	twist/M3^k	base3#896 k=2 shifts=(0,0)	finite:9	74
3775	twist/M3^k	base3#898 k=2 shifts=(0,0)	finite:9	27
3776	twist/M3^k	base3#899 k=2 shifts=(0,0)	finite:9	5
3777	twist/M3^k	base3#900 k=2 shifts=(0,0)	finite:9	25
3778	twist/M3^k	base3#900 k=2 shifts=(1,0)	finite:9	5
3779	twist/M3^k	base3#901 k=2 shifts=(0,0)	finite:9	33
3780	twist/M3^k	base3#902 k=2 shifts=(0,0)	finite:9	55
3781	twist/M3^k	base3#903 k=2 shifts=(0,0)	finite:9	19
3782	twist/M3^k	base3#903 k=2 shifts=(1,1)	finite:9	5
3783	twist/M3^k	base3#904 k=2 shifts=(0,0)	finite:9	83
3784	twist/M3^k	base3#905 k=2 shifts=(0,0)	finite:9	156
3785	twist/M3^k	base3#905 k=2 shifts=(0,1)	finite:9	13
3786	twist/M3^k	base3#906 k=2 shifts=(0,0)	finite:9	28
3787	twist/M3^k	base3#907 k=2 shifts=(0,0)	finite:9	59
3788	twist/M3^k	base3#908 k=2 shifts=(0,0)	finite:9	12
3789	twist/M3^k	base3#909 k=2 shifts=(0,0)	finite:9	63
3790	twist/M3^k	base3#911 k=2 shifts=(0,0)	finite:9	76
3791	twist/M3^k	base3#912 k=2 shifts=(0,0)	finite:9	227
3792	twist/M3^k	base3#912 k=2 shifts=(1,0)	finite:9	47
3793	twist/M3^k	base3#912 k=2 shifts=(1,1)	finite:9	55
3794	twist/M3^k	base3#916 k=2 shifts=(0,0)	finite:9	17
3795	twist/M3^k	base3#917 k=2 shifts=(0,0)	finite:9	24
3796	twist/M3^k	base3#918 k=2 shifts=(0,0)	finite:9	17
3797	twist/M3^k	base3#919 k=2 shifts=(0,0)	finite:9	14
3798	twist/M3^k	base3#920 k=2 shifts=(0,0)	finite:9	20
3799	twist/M3^k	base3#921 k=2 shifts=(0,0)	finite:9	41
3800	twist/M3^k	base3#922 k=2 shifts=(0,0)	finite:9	18
3801	twist/M3^k	base3#923 k=2 shifts=(0,0)	finite:9	15
3802	twist/M3^k	base3#924 k=2 shifts=(0,0)	finite:9	37
3803	twist/M3^k	base3#924 k=2 shifts=(1,0)	finite:9	9
3804	twist/M3^k	base3#925 k=2 shifts=(0,0)	finite:9	4
3805	twist/M3^k	base3#927 k=2 shifts=(0,0)	finite:9	3
3806	twist/M3^k	base3#928 k=2 shifts=(0,0)	finite:9	4
3807	twist/M3^k	base3#930 k=2 shifts=(0,0)	finite:9	9
3808	twist/M3^k	base3#931 k=2 shifts=(0,0)	finite:9	19
3809	twist/M3^k	base3#932 k=2 shifts=(0,0)	finite:9	29
3810	twist/M3^k	base3#934 k=2 shifts=(0,0)	finite:9	6
3811	twist/M3^k	base3#935 k=2 shifts=(0,0)	finite:9	3
3812	twist/M3^k	base3#936 k=2 shifts=(0,0)	finite:9	5
3813	twist/M3^k	base3#937 k=2 shifts=(0,0)	finite:9	17
3814	twist/M3^k	base3#942 k=2 shifts=(0,0)	finite:9	20
3815	twist/M3^k	base3#943 k=2 shifts=(0,0)	finite:9	493
3816	twist/M3^k	base3#943 k=2 shifts=(0,1)	finite:9	119
3817	twist/M3^k	base3#943 k=2 shifts=(1,0)	finite:9	174
3818	twist/M3^k	base3#943 k=2 shifts=(1,1)	finite:9	428
3819	twist/M3^k	base3#943 k=3 shifts=(1,1)	finite:27	418
3820	twist/M3^k	base3#944 k=2 shifts=(0,0)	finite:9	25
3821	twist/M3^k	base3#945 k=2 shifts=(0,0)	finite:9	22
3822	twist/M3^k	base3#946 k=2 shifts=(0,0)	finite:9	96
3823	twist/M3^k	base3#947 k=2 shifts=(0,0)	finite:9	9
3824	twist/M3^k	base3#948 k=2 shifts=(0,0)	finite:9	60
3825	twist/M3^k	base3#950 k=2 shifts=(0,0)	finite:9	116
3826	twist/M3^k	base3#951 k=2 shifts=(0,0)	finite:9	9
3827	twist/M3^k	base3#952 k=2 shifts=(0,0)	finite:9	217
3828	twist/M3^k	base3#952 k=2 shifts=(1,0)	finite:9	20
3829	twist/M3^k	base3#953 k=2 shifts=(0,0)	finite:9	31
3830	twist/M3^k	base3#954 k=2 shifts=(0,0)	finite:9	32
3831	twist/M3^k	base3#954 k=2 shifts=(0,1)	finite:9	5
3832	twist/M3^k	base3#955 k=2 shifts=(0,0)	finite:9	7
3833	twist/M3^k	base3#956 k=2 shifts=(0,0)	finite:9	27
3834	twist/M3^k	base3#957 k=2 shifts=(0,0)	finite:9	25
3835	twist/M3^k	base3#962 k=2 shifts=(0,0)	finite:9	40
3836	twist/M3^k	base3#964 k=2 shifts=(0,0)	finite:9	10
3837	twist/M3^k	base3#965 k=2 shifts=(0,0)	finite:9	13
3838	twist/M3^k	base3#966 k=2 shifts=(0,0)	finite:9	22
3839	twist/M3^k	base3#967 k=2 shifts=(0,0)	finite:9	20
3840	twist/M3^k	base3#968 k=2 shifts=(0,0)	finite:9	8
3841	twist/M3^k	base3#970 k=2 shifts=(0,0)	finite:9	18
3842	twist/M3^k	base3#971 k=2 shifts=(0,0)	finite:9	5
3843	twist/M3^k	base3#972 k=2 shifts=(0,0)	finite:9	4
3844	twist/M3^k	base3#973 k=2 shifts=(0,0)	finite:9	15
3845	twist/M3^k	base3#974 k=2 shifts=(0,0)	finite:9	7
3846	twist/M3^k	base3#975 k=2 shifts=(0,0)	finite:9	6
3847	twist/M3^k	base3#976 k=2 shifts=(0,0)	finite:9	16
3848	twist/M3^k	base3#978 k=2 shifts=(0,0)	finite:9	6
3849	twist/M3^k	base3#979 k=2 shifts=(0,0)	finite:9	11
3850	twist/M3^k	base3#980 k=2 shifts=(0,0)	finite:9	7
3851	twist/M3^k	base3#981 k=2 shifts=(0,0)	finite:9	6
3852	twist/M3^k	base3#984 k=2 shifts=(0,0)	finite:9	4
3853	twist/M3^k	base3#985 k=2 shifts=(0,0)	finite:9	4
3854	twist/M3^k	base3#987 k=2 shifts=(0,0)	finite:9	5
3855	twist/M3^k	base3#988 k=2 shifts=(0,0)	finite:9	5
3856	twist/M3^k	base3#989 k=2 shifts=(0,0)	finite:9	8
3857	twist/M3^k	base3#990 k=2 shifts=(0,0)	finite:9	6
3858	twist/M3^k	base3#991 k=2 shifts=(0,0)	finite:9	290
3859	twist/M3^k	base3#991 k=2 shifts=(1,0)	finite:9	34
3860	twist/M3^k	base3#991 k=3 shifts=(1,2)	finite:27	12
3861	twist/M3^k	base3#992 k=2 shifts=(0,0)	finite:9	16
3862	twist/M3^k	base3#993 k=2 shifts=(0,0)	finite:9	15
3863	twist/M3^k	base3#994 k=2 shifts=(0,0)	finite:9	91
3864	twist/M3^k	base3#996 k=2 shifts=(0,0)	finite:9	54
3865	twist/M3^k	base3#997 k=2 shifts=(0,0)	finite:9	96
3866	twist/M3^k	base3#997 k=2 shifts=(0,1)	finite:9	22
3867	twist/M3^k	base3#998 k=2 shifts=(0,0)	finite:9	74
3868	twist/M3^k	base3#1000 k=2 shifts=(0,0)	finite:9	156
3869	twist/M3^k	base3#1000 k=2 shifts=(1,0)	finite:9	13
3870	twist/M3^k	base3#1001 k=2 shifts=(0,0)	finite:9	13
3871	twist/M3^k	base3#1002 k=2 shifts=(0,0)	finite:9	50
3872	twist/M3^k	base3#1002 k=2 shifts=(0,1)	finite:9	20
3873	twist/M3^k	base3#1003 k=2 shifts=(0,0)	finite:9	24
3874	twist/M3^k	base3#1004 k=2 shifts=(0,0)	finite:9	28
3875	twist/M3^k	base3#1007 k=2 shifts=(0,0)	finite:9	3
3876	twist/M3^k	base3#1011 k=2 shifts=(0,0)	finite:9	8
3877	twist/M3^k	base3#1012 k=2 shifts=(0,0)	finite:9	17
3878	twist/M3^k	base3#1013 k=2 shifts=(0,0)	finite:9	5
3879	twist/M3^k	base3#1014 k=2 shifts=(0,0)	finite:9	6
3880	twist/M3^k	base3#1015 k=2 shifts=(0,0)	finite:9	4
3881	twist/M3^k	base3#1016 k=2 shifts=(0,0)	finite:9	13
3882	twist/M3^k	base3#1016 k=2 shifts=(0,1)	finite:9	12
3883	twist/M3^k	base3#1017 k=2 shifts=(0,0)	finite:9	4
3884	twist/M3^k	base3#1019 k=2 shifts=(0,0)	finite:9	15
3885	twist/M3^k	base3#1020 k=2 shifts=(0,0)	finite:9	21
3886	twist/M3^k	base3#1020 k=2 shifts=(0,1)	finite:9	15
3887	twist/M3^k	base3#1021 k=2 shifts=(0,0)	finite:9	7
3888	twist/M3^k	base3#1022 k=2 shifts=(0,0)	finite:9	5
3889	twist/M3^k	base3#1023 k=2 shifts=(0,0)	finite:9	3
3890	twist/M3^k	base3#1024 k=2 shifts=(0,0)	finite:9	9
3891	twist/M3^k	base3#1025 k=2 shifts=(0,0)	finite:9	14
3892	twist/M3^k	base3#1026 k=2 shifts=(0,0)	finite:9	4
3893	twist/M3^k	base3#1028 k=2 shifts=(0,0)	finite:9	8
3894	twist/M3^k	base3#1029 k=2 shifts=(0,0)	finite:9	57
3895	twist/M3^k	base3#1029 k=2 shifts=(1,1)	finite:9	54
3896	twist/M3^k	base3#1032 k=2 shifts=(0,0)	finite:9	77
3897	twist/M3^k	base3#1033 k=2 shifts=(0,0)	finite:9	10
3898	twist/M3^k	base3#1034 k=2 shifts=(0,0)	finite:9	8
3899	twist/M3^k	base3#1035 k=2 shifts=(0,0)	finite:9	23
3900	twist/M3^k	base3#1036 k=2 shifts=(0,0)	finite:9	4
3901	twist/M3^k	base3#1037 k=2 shifts=(0,0)	finite:9	23
3902	twist/M3^k	base3#1039 k=2 shifts=(0,0)	finite:9	14
3903	twist/M3^k	base3#1046 k=2 shifts=(0,0)	finite:9	9
3904	twist/M3^k	base3#1047 k=2 shifts=(0,0)	finite:9	9
3905	twist/M3^k	base3#1048 k=2 shifts=(0,0)	finite:9	20
3906	twist/M3^k	base3#1049 k=2 shifts=(0,0)	finite:9	11
3907	twist/M3^k	base3#1050 k=2 shifts=(0,0)	finite:9	31
3908	twist/M3^k	base3#1051 k=2 shifts=(0,0)	finite:9	9
3909	twist/M3^k	base3#1052 k=2 shifts=(0,0)	finite:9	16
3910	twist/M3^k	base3#1053 k=2 shifts=(0,0)	finite:9	18
3911	twist/M3^k	base3#1054 k=2 shifts=(0,0)	finite:9	14
3912	twist/M3^k	base3#1055 k=2 shifts=(0,0)	finite:9	3
3913	twist/M3^k	base3#1058 k=2 shifts=(0,0)	finite:9	6
3914	twist/M3^k	base3#1059 k=2 shifts=(0,0)	finite:9	5
3915	twist/M3^k	base3#1060 k=2 shifts=(0,0)	finite:9	14
3916	twist/M3^k	base3#1061 k=2 shifts=(0,0)	finite:9	60
3917	twist/M3^k	base3#1061 k=2 shifts=(0,1)	finite:9	5
3918	twist/M3^k	base3#1061 k=2 shifts=(1,0)	finite:9	5
3919	twist/M3^k	base3#1065 k=2 shifts=(0,0)	finite:9	8
3920	twist/M3^k	base3#1069 k=2 shifts=(0,0)	finite:9	5
3921	twist/M3^k	base3#1071 k=2 shifts=(0,0)	finite:9	11
3922	twist/M3^k	base3#1073 k=2 shifts=(0,0)	finite:9	126
3923	twist/M3^k	base3#1073 k=2 shifts=(1,1)	finite:9	86
3924	twist/M3^k	base3#1073 k=3 shifts=(1,1)	finite:27	66
3925	twist/M3^k	base3#1074 k=2 shifts=(0,0)	finite:9	12
3926	twist/M3^k	base3#1076 k=2 shifts=(0,0)	finite:9	33
3927	twist/M3^k	base3#1077 k=2 shifts=(0,0)	finite:9	5
3928	twist/M3^k	base3#1079 k=2 shifts=(0,0)	finite:9	10
3929	twist/M3^k	base3#1079 k=2 shifts=(1,1)	finite:9	8
3930	twist/M3^k	base3#1079 k=3 shifts=(1,1)	finite:27	3
3931	twist/M3^k	base3#1081 k=2 shifts=(0,0)	finite:9	31
3932	twist/M3^k	base3#1082 k=2 shifts=(0,0)	finite:9	6
3933	twist/M3^k	base3#1083 k=2 shifts=(0,0)	finite:9	61
3934	twist/M3^k	base3#1084 k=2 shifts=(0,0)	finite:9	103
3935	twist/M3^k	base3#1085 k=2 shifts=(0,0)	finite:9	33
3936	twist/M3^k	base3#1085 k=2 shifts=(1,1)	finite:9	18
3937	twist/M3^k	base3#1086 k=2 shifts=(0,0)	finite:9	33
3938	twist/M3^k	base3#1087 k=2 shifts=(0,0)	finite:9	9
3939	twist/M3^k	base3#1088 k=2 shifts=(0,0)	finite:9	33
3940	twist/M3^k	base3#1090 k=2 shifts=(0,0)	finite:9	25
3941	twist/M3^k	base3#1091 k=2 shifts=(0,0)	finite:9	69
3942	twist/M3^k	base3#1092 k=2 shifts=(0,0)	finite:9	60
3943	twist/M3^k	base3#1093 k=2 shifts=(0,0)	finite:9	8
3944	twist/M3^k	base3#1095 k=2 shifts=(0,0)	finite:9	29
3945	twist/M3^k	base3#1098 k=2 shifts=(0,0)	finite:9	7
3946	twist/M3^k	base3#1101 k=2 shifts=(0,0)	finite:9	5
3947	twist/M3^k	base3#1102 k=2 shifts=(0,0)	finite:9	70
3948	twist/M3^k	base3#1104 k=2 shifts=(0,0)	finite:9	12
3949	twist/M3^k	base3#1105 k=2 shifts=(0,0)	finite:9	8
